RHS;color;consumption;enginecc;fuel;lenght;location;make;mileage;model;power;price;start_production_year;torque;year
make;4.0;12.0;0.0;0.0;5.0;11.0;0.0;?;?;5.0;?;2.0;1.0;4.0
make;0.0;?;?;0.89;5.0;10.0;0.0;?;6.0;?;8000.0;?;?;?
make;0.0;?;?;?;5.0;?;0.0;?;6.0;?;?;2.0;?;?
make;?;9.0;172.0;0.89;?;11.0;0.0;12000.0;10.0;?;4000.0;?;?;1.0
make;?;9.0;?;?;?;?;0.0;33000.0;?;?;500.0;1.0;?;2.0
make;?;?;?;?;?;?;0.0;?;0.0;?;?;?;?;?
model;?;?;?;0.0;?;?;?;11000.0;9.0;?;1000.0;1.0;?;?
model;?;11.0;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
model;?;?;?;0.0;?;11.0;5.0;11000.0;9.0;?;1000.0;?;2.0;?
model;3.0;11.0;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
model;3.0;11.0;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;3.0
model;?;?;?;0.0;?;11.0;5.0;?;9.0;?;1000.0;1.0;2.0;4.0
model;3.0;?;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;3.0
model;3.0;?;2.0;0.89;143.0;?;?;22000.0;9.0;3.2;?;1.0;1.0;3.0
model;3.0;?;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
model;5.0;?;?;0.0;?;11.0;?;11000.0;9.0;?;?;1.0;2.0;?
model;3.0;?;2.0;0.89;143.0;10.0;?;?;9.0;3.2;?;1.0;1.0;?
model;3.0;11.0;?;?;143.0;?;?;?;9.0;?;?;1.0;1.0;3.0
model;?;?;2.0;0.89;143.0;10.0;9.0;22000.0;9.0;3.2;?;?;1.0;?
model;3.0;11.0;2.0;0.89;143.0;?;?;?;9.0;3.2;?;1.0;1.0;3.0
model;3.0;11.0;?;?;143.0;10.0;?;?;9.0;?;?;1.0;1.0;?
model;?;11.0;?;?;143.0;?;?;22000.0;9.0;3.2;?;1.0;1.0;?
model;3.0;?;2.0;?;143.0;10.0;?;?;9.0;3.2;?;1.0;1.0;?
model;?;12.0;?;0.0;?;11.0;5.0;11000.0;9.0;?;1000.0;1.0;?;4.0
model;3.0;11.0;?;?;143.0;?;?;22000.0;9.0;3.2;?;1.0;1.0;?
model;?;?;?;0.0;?;?;?;11000.0;9.0;?;1000.0;1.0;2.0;?
model;5.0;?;?;0.0;?;?;5.0;11000.0;9.0;?;1000.0;1.0;2.0;?
model;?;?;?;?;?;7.0;?;?;9.0;?;?;?;?;?
model;?;?;?;0.0;?;11.0;5.0;?;9.0;?;1000.0;1.0;?;?
model;?;?;?;0.0;?;11.0;?;11000.0;9.0;?;1000.0;1.0;?;?
model;?;?;?;0.0;?;11.0;5.0;11000.0;9.0;?;?;1.0;2.0;?
model;5.0;?;?;0.0;?;?;?;11000.0;9.0;?;1000.0;1.0;2.0;?
model;5.0;?;?;0.0;?;?;?;11000.0;9.0;?;1000.0;1.0;?;?
model;?;12.0;?;0.0;?;?;?;?;9.0;?;1000.0;1.0;2.0;4.0
model;?;?;?;0.0;?;11.0;?;11000.0;9.0;?;1000.0;1.0;2.0;?
model;5.0;?;?;0.0;?;11.0;5.0;11000.0;9.0;?;1000.0;1.0;2.0;?
model;3.0;11.0;2.0;0.89;?;10.0;?;?;9.0;3.2;?;1.0;1.0;3.0
model;3.0;11.0;2.0;0.89;143.0;10.0;?;?;9.0;3.2;?;1.0;1.0;?
model;4.0;?;38.0;0.0;381.0;?;9.0;25000.0;8.0;3.0;4000.0;1.0;1.0;1.0
model;4.0;?;?;0.0;?;?;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
model;?;?;?;0.0;?;?;?;25000.0;8.0;3.0;4000.0;1.0;1.0;1.0
model;5.0;?;?;?;?;8.0;?;?;8.0;?;?;?;?;0.0
model;?;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
model;4.0;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;?;1.0;1.0;?
model;4.0;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
model;5.0;?;?;?;?;8.0;?;?;8.0;?;6000.0;?;?;0.0
model;?;?;?;?;?;8.0;9.0;?;8.0;?;6000.0;?;?;0.0
model;4.0;?;38.0;0.0;?;10.0;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
model;?;?;?;0.0;?;10.0;9.0;?;8.0;3.0;4000.0;1.0;1.0;1.0
model;4.0;?;38.0;0.0;381.0;10.0;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
model;4.0;?;38.0;0.0;?;10.0;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
model;4.0;?;38.0;0.0;381.0;?;?;25000.0;8.0;3.0;?;1.0;1.0;1.0
model;?;?;38.0;0.0;?;10.0;9.0;25000.0;8.0;3.0;4000.0;?;1.0;1.0
model;?;?;38.0;0.0;?;10.0;?;?;8.0;3.0;?;1.0;1.0;1.0
model;?;5.0;?;?;?;?;?;?;8.0;?;?;?;?;?
model;4.0;?;?;0.0;?;?;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
model;4.0;?;38.0;0.0;?;10.0;?;?;8.0;3.0;?;1.0;1.0;?
model;4.0;?;38.0;0.0;381.0;10.0;?;25000.0;8.0;3.0;4000.0;1.0;1.0;1.0
model;4.0;?;?;0.0;?;10.0;?;?;8.0;?;?;1.0;1.0;1.0
model;?;?;?;?;?;8.0;?;?;8.0;?;?;?;?;0.0
model;?;?;?;?;?;8.0;9.0;40801.0;8.0;?;?;?;?;0.0
model;4.0;?;38.0;0.0;?;10.0;?;?;8.0;3.0;?;1.0;1.0;1.0
model;4.0;?;38.0;0.0;381.0;10.0;?;?;8.0;3.0;?;1.0;1.0;1.0
model;3.0;11.0;208.0;0.0;392.0;?;0.0;21000.0;7.0;2.8;4000.0;1.0;2.0;?
model;3.0;11.0;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;?;4.0
model;3.0;11.0;208.0;0.0;392.0;?;0.0;21000.0;7.0;2.8;4000.0;1.0;2.0;4.0
model;?;11.0;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;?;1.0;2.0;?
model;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;7.0;?;?;1.0;?;?
model;3.0;11.0;?;0.0;392.0;9.0;0.0;?;7.0;2.8;?;1.0;2.0;?
model;3.0;?;?;0.0;392.0;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;2.0;?
model;?;?;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;?;2.0;?
model;3.0;?;?;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;?;?
model;3.0;?;?;0.0;392.0;9.0;0.0;21000.0;7.0;2.8;?;1.0;2.0;?
model;3.0;11.0;?;0.0;?;9.0;0.0;?;7.0;?;?;1.0;?;?
model;?;11.0;?;0.0;?;?;0.0;21000.0;7.0;2.8;4000.0;1.0;?;?
model;3.0;11.0;208.0;0.0;?;9.0;0.0;?;7.0;2.8;?;1.0;2.0;4.0
model;3.0;?;?;0.0;?;9.0;0.0;?;7.0;2.8;?;1.0;?;?
model;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;?;?
model;3.0;11.0;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;?;1.0;2.0;?
model;3.0;?;?;0.0;?;9.0;0.0;?;7.0;2.8;4000.0;1.0;2.0;?
model;3.0;11.0;208.0;0.0;392.0;9.0;0.0;?;7.0;2.8;?;1.0;2.0;4.0
model;3.0;11.0;?;0.0;?;?;0.0;?;7.0;2.8;4000.0;1.0;2.0;4.0
model;3.0;11.0;?;0.0;?;?;0.0;21000.0;7.0;2.8;?;1.0;?;?
model;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;2.0
model;0.0;?;?;?;?;?;0.0;?;6.0;?;?;?;?;?
model;0.0;?;36.0;?;?;10.0;0.0;?;6.0;11.2;?;?;?;?
model;0.0;?;?;?;?;?;0.0;33000.0;6.0;?;?;2.0;?;?
model;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;?;?;1.0;2.0
model;?;11.0;?;0.0;138.0;8.0;?;?;6.0;?;1000.0;2.0;1.0;2.0
model;?;?;?;?;?;10.0;?;10801.0;6.0;?;?;?;?;1.0
model;?;?;?;?;?;10.0;?;10801.0;6.0;?;3000.0;?;?;1.0
model;0.0;?;?;?;?;?;0.0;?;6.0;?;?;2.0;?;?
model;3.0;11.0;38.0;0.0;138.0;8.0;9.0;?;6.0;8.0;1000.0;2.0;1.0;?
model;3.0;11.0;?;0.0;138.0;8.0;?;?;6.0;?;1000.0;2.0;1.0;?
model;0.0;?;36.0;0.89;?;?;0.0;33000.0;6.0;?;?;?;2.0;?
model;3.0;?;38.0;0.0;138.0;8.0;9.0;?;6.0;?;1000.0;?;1.0;?
model;0.0;?;?;0.89;?;10.0;0.0;?;6.0;?;8000.0;?;?;?
model;?;?;?;?;5.0;?;?;?;6.0;?;?;?;?;?
model;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;?
model;3.0;11.0;38.0;0.0;138.0;?;9.0;?;6.0;8.0;1000.0;2.0;1.0;2.0
model;0.0;12.0;36.0;?;?;10.0;0.0;?;6.0;11.2;?;?;2.0;?
model;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;2.0;1.0;?
model;0.0;12.0;36.0;0.89;?;?;0.0;?;6.0;?;?;?;2.0;?
model;0.0;?;36.0;0.89;?;10.0;0.0;?;6.0;?;?;?;2.0;?
model;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;2.0;1.0;2.0
model;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;2.0;1.0;2.0
model;0.0;?;?;?;?;10.0;0.0;?;6.0;?;?;?;?;?
model;?;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;?;?;1.0;2.0
model;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;?;1000.0;?;1.0;2.0
model;3.0;?;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;?
model;3.0;11.0;?;0.0;138.0;8.0;?;?;6.0;?;1000.0;?;1.0;2.0
model;0.0;?;36.0;0.89;?;10.0;0.0;33000.0;6.0;?;?;?;2.0;?
model;?;?;?;?;?;10.0;9.0;10801.0;6.0;?;3000.0;?;?;1.0
model;3.0;11.0;?;0.0;138.0;8.0;9.0;?;6.0;?;1000.0;?;1.0;2.0
model;0.0;?;36.0;?;?;10.0;0.0;?;6.0;?;?;?;?;?
model;0.0;12.0;36.0;0.89;?;?;0.0;33000.0;6.0;11.2;8000.0;2.0;2.0;?
model;?;?;38.0;0.0;138.0;8.0;9.0;?;6.0;?;1000.0;?;1.0;?
model;0.0;?;36.0;0.89;?;10.0;0.0;?;6.0;11.2;?;2.0;2.0;?
model;5.0;?;?;?;?;10.0;?;10801.0;6.0;?;3000.0;?;?;1.0
model;0.0;12.0;36.0;0.89;?;10.0;0.0;?;6.0;?;?;2.0;?;5.0
model;0.0;12.0;36.0;0.89;?;?;0.0;33000.0;6.0;11.2;?;2.0;2.0;?
model;5.0;?;?;?;?;10.0;?;10801.0;6.0;?;?;?;?;1.0
model;0.0;?;36.0;0.89;?;10.0;0.0;?;6.0;11.2;?;?;2.0;?
model;3.0;11.0;38.0;0.0;?;8.0;?;?;6.0;8.0;1000.0;?;1.0;2.0
model;3.0;11.0;38.0;0.0;138.0;8.0;?;?;6.0;8.0;1000.0;?;1.0;2.0
model;0.0;?;36.0;?;?;?;0.0;?;6.0;?;?;?;2.0;?
model;4.0;10.0;36.0;0.89;?;?;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;?
model;5.0;?;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;5500.0;1.0;1.0;1.0
model;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;2.0;1.0
model;4.0;?;36.0;0.89;?;?;0.0;12000.0;5.0;6.2;?;0.0;2.0;2.0
model;?;?;?;?;?;8.0;9.0;3801.0;5.0;?;1700.0;?;?;?
model;4.0;?;?;?;5.0;8.0;0.0;?;5.0;?;?;2.0;?;?
model;5.0;?;?;?;?;8.0;?;3801.0;5.0;?;?;?;?;2.0
model;?;11.0;?;0.0;143.0;10.0;9.0;4000.0;5.0;3.0;7000.0;1.0;1.0;2.0
model;?;?;36.0;0.89;5.0;8.0;0.0;?;5.0;11.2;?;?;2.0;?
model;?;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;5.0;?;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;4.0;10.0;?;?;?;?;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
model;?;10.0;?;0.89;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
model;4.0;10.0;36.0;0.89;?;11.0;0.0;12000.0;5.0;6.2;?;0.0;2.0;?
model;4.0;10.0;?;?;?;?;0.0;12000.0;5.0;?;?;0.0;?;?
model;?;?;36.0;0.89;?;11.0;0.0;12000.0;5.0;6.2;3500.0;0.0;2.0;?
model;4.0;?;36.0;0.89;5.0;8.0;0.0;?;5.0;11.2;?;?;2.0;?
model;4.0;10.0;36.0;0.89;?;?;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;1.0
model;?;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;?;?;1.0;1.0;1.0
model;?;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;?;?;?;?;?;6.0;?;?;5.0;?;?;?;?;?
model;4.0;?;36.0;0.89;5.0;8.0;0.0;?;5.0;11.2;?;2.0;2.0;?
model;4.0;10.0;36.0;?;?;9.0;0.0;?;5.0;6.2;?;0.0;2.0;1.0
model;4.0;?;36.0;0.89;?;?;0.0;12000.0;5.0;6.2;3500.0;0.0;2.0;2.0
model;?;10.0;?;0.89;?;?;0.0;12000.0;5.0;?;3500.0;0.0;?;2.0
model;?;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;?
model;?;11.0;38.0;0.0;143.0;?;?;4000.0;5.0;?;?;1.0;1.0;2.0
model;?;10.0;36.0;?;?;?;0.0;12000.0;5.0;?;3500.0;0.0;2.0;2.0
model;?;?;38.0;0.0;143.0;10.0;9.0;4000.0;5.0;3.0;?;?;1.0;?
model;5.0;?;38.0;0.0;143.0;?;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;5.0;11.0;38.0;0.0;143.0;?;9.0;4000.0;5.0;3.0;7000.0;1.0;1.0;2.0
model;4.0;10.0;36.0;?;?;11.0;0.0;?;5.0;6.2;?;0.0;2.0;2.0
model;?;11.0;?;0.0;?;?;?;10000.0;5.0;3.0;5500.0;1.0;1.0;1.0
model;?;11.0;?;0.0;143.0;?;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;?;?;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;?
model;?;?;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;?;?;1.0;1.0
model;?;11.0;?;0.0;143.0;?;?;?;5.0;3.0;?;1.0;1.0;1.0
model;?;10.0;36.0;0.89;?;11.0;0.0;12000.0;5.0;6.2;?;0.0;2.0;2.0
model;?;10.0;36.0;0.89;?;?;0.0;12000.0;5.0;6.2;3500.0;0.0;2.0;2.0
model;4.0;?;36.0;?;?;?;0.0;12000.0;5.0;?;3500.0;0.0;?;?
model;?;10.0;36.0;?;?;?;0.0;12000.0;5.0;6.2;?;0.0;?;2.0
model;4.0;12.0;36.0;0.89;5.0;8.0;0.0;?;5.0;11.2;?;2.0;2.0;?
model;?;?;?;0.89;5.0;8.0;0.0;?;5.0;?;?;?;?;?
model;4.0;?;36.0;0.89;?;11.0;0.0;12000.0;5.0;6.2;?;0.0;2.0;2.0
model;?;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;?
model;5.0;?;?;?;?;8.0;?;3801.0;5.0;?;1700.0;?;?;2.0
model;?;?;?;?;?;8.0;9.0;3801.0;5.0;?;?;?;?;2.0
model;5.0;?;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;?;12.0;36.0;0.89;5.0;8.0;0.0;?;5.0;11.2;?;2.0;2.0;?
model;5.0;11.0;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;?;?;?;?;?;8.0;?;3801.0;5.0;?;1700.0;?;?;?
model;4.0;10.0;36.0;0.89;?;?;0.0;12000.0;5.0;6.2;3500.0;0.0;2.0;?
model;4.0;?;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;2.0;1.0
model;4.0;?;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;1.0
model;4.0;12.0;36.0;?;5.0;8.0;0.0;?;5.0;11.2;?;?;2.0;?
model;?;?;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;?;10.0;36.0;?;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;2.0;1.0
model;4.0;?;36.0;0.89;5.0;8.0;0.0;?;5.0;?;?;?;2.0;?
model;5.0;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;?;?;36.0;0.89;5.0;8.0;0.0;?;5.0;11.2;?;2.0;2.0;?
model;5.0;11.0;?;0.0;143.0;?;?;4000.0;5.0;?;?;1.0;1.0;2.0
model;4.0;10.0;?;?;?;9.0;0.0;?;5.0;?;?;0.0;?;1.0
model;?;?;36.0;?;5.0;8.0;0.0;?;5.0;?;?;?;2.0;?
model;?;11.0;?;0.0;143.0;?;?;4000.0;5.0;3.0;?;1.0;1.0;?
model;4.0;12.0;36.0;0.89;5.0;8.0;0.0;?;5.0;?;?;?;2.0;?
model;4.0;?;36.0;?;5.0;8.0;0.0;?;5.0;?;?;?;?;?
model;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;1.0
model;4.0;?;?;?;5.0;8.0;0.0;?;5.0;?;?;?;?;?
model;?;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;1.0
model;5.0;11.0;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;5500.0;1.0;1.0;1.0
model;?;?;36.0;?;5.0;8.0;0.0;40000.0;5.0;?;?;2.0;?;?
model;?;?;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;?;?;?;?;?;8.0;9.0;3801.0;5.0;?;1700.0;?;?;2.0
model;?;11.0;?;0.0;143.0;?;?;?;5.0;3.0;?;1.0;1.0;2.0
model;?;?;?;?;?;8.0;?;3801.0;5.0;?;1700.0;?;?;2.0
model;5.0;11.0;38.0;0.0;143.0;?;9.0;10000.0;5.0;3.0;5500.0;1.0;1.0;?
model;?;11.0;38.0;0.0;?;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;5.0;11.0;38.0;0.0;143.0;10.0;?;4000.0;5.0;3.0;?;1.0;1.0;?
model;?;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;2.0;1.0
model;?;?;?;?;5.0;8.0;0.0;?;5.0;?;?;2.0;?;?
model;4.0;10.0;?;?;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
model;4.0;?;36.0;?;?;11.0;0.0;?;5.0;6.2;?;0.0;?;?
model;?;11.0;?;0.0;143.0;?;9.0;10000.0;5.0;3.0;5500.0;1.0;1.0;1.0
model;?;10.0;36.0;0.89;?;11.0;0.0;12000.0;5.0;?;3500.0;0.0;2.0;?
model;?;?;36.0;0.89;5.0;8.0;0.0;40000.0;5.0;?;?;?;2.0;?
model;4.0;10.0;36.0;0.89;?;?;0.0;12000.0;5.0;6.2;3500.0;0.0;2.0;2.0
model;4.0;10.0;36.0;0.89;?;?;0.0;?;5.0;6.2;?;0.0;2.0;?
model;5.0;?;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;?;?;38.0;0.0;143.0;10.0;9.0;4000.0;5.0;3.0;?;1.0;1.0;?
model;?;11.0;38.0;0.0;?;?;9.0;4000.0;5.0;3.0;?;1.0;1.0;2.0
model;4.0;10.0;36.0;0.89;?;?;0.0;?;5.0;6.2;2000.0;0.0;2.0;1.0
model;4.0;10.0;?;?;?;?;0.0;12000.0;5.0;?;?;0.0;?;2.0
model;4.0;10.0;36.0;0.89;?;11.0;0.0;?;5.0;6.2;?;0.0;2.0;2.0
model;?;?;36.0;0.89;?;9.0;0.0;?;5.0;6.2;2000.0;0.0;2.0;1.0
model;?;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;2.0;1.0
model;?;11.0;38.0;0.0;?;?;9.0;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;?;10.0;?;?;?;?;0.0;12000.0;5.0;?;3500.0;0.0;?;2.0
model;?;?;?;?;?;8.0;?;3801.0;5.0;?;?;?;?;2.0
model;?;?;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;?
model;5.0;17.0;1310.0;inf;4260.0;8.0;9.0;3801.0;5.0;1513.0;1700.0;?;16.0;?
model;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;2000.0;0.0;?;1.0
model;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;2.0;?
model;?;11.0;?;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;5.0;17.0;1310.0;inf;4260.0;8.0;9.0;3801.0;5.0;1513.0;1700.0;7.0;16.0;?
model;4.0;10.0;36.0;0.89;?;?;0.0;?;5.0;6.2;3500.0;0.0;2.0;2.0
model;4.0;12.0;36.0;0.89;5.0;8.0;0.0;?;5.0;?;?;2.0;?;?
model;4.0;12.0;36.0;0.89;5.0;8.0;0.0;40000.0;5.0;11.2;?;2.0;2.0;?
model;?;11.0;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;5.0;11.0;38.0;0.0;143.0;12.0;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;?;11.0;?;0.0;?;10.0;?;4000.0;5.0;3.0;7000.0;1.0;1.0;2.0
model;?;?;?;?;0.0;?;?;?;5.0;?;?;?;?;?
model;?;?;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;5.0;11.0;38.0;0.0;143.0;?;?;10000.0;5.0;3.0;?;1.0;1.0;1.0
model;5.0;17.0;1310.0;inf;4260.0;?;9.0;3801.0;5.0;1513.0;1700.0;?;?;2.0
model;?;?;?;?;?;?;?;?;5.0;?;300.0;?;?;?
model;4.0;?;36.0;?;?;9.0;0.0;?;5.0;6.2;2000.0;0.0;?;?
model;?;10.0;36.0;?;?;?;0.0;18000.0;5.0;6.2;?;0.0;?;1.0
model;5.0;11.0;38.0;0.0;143.0;10.0;9.0;4000.0;5.0;3.0;?;1.0;1.0;?
model;4.0;10.0;?;?;?;11.0;0.0;12000.0;5.0;?;?;0.0;?;2.0
model;?;11.0;?;0.0;143.0;12.0;?;10000.0;5.0;?;?;1.0;1.0;1.0
model;5.0;11.0;38.0;0.0;143.0;?;9.0;4000.0;5.0;3.0;?;1.0;1.0;?
model;4.0;10.0;36.0;0.89;?;9.0;0.0;?;5.0;6.2;2000.0;0.0;2.0;1.0
model;?;10.0;?;?;?;?;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
model;4.0;?;36.0;?;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
model;4.0;10.0;36.0;0.89;?;11.0;0.0;12000.0;5.0;6.2;3500.0;0.0;?;2.0
model;4.0;?;36.0;?;5.0;8.0;0.0;?;5.0;11.2;?;?;?;?
model;?;11.0;?;0.0;143.0;10.0;?;4000.0;5.0;?;?;1.0;1.0;2.0
model;5.0;11.0;?;0.0;143.0;?;?;10000.0;5.0;?;?;1.0;1.0;1.0
model;4.0;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;?;0.0;?;1.0
model;4.0;?;0.0;0.0;0.0;8.0;0.0;?;1.0;0.0;1300.0;0.0;?;1.0
model;4.0;?;0.0;0.0;0.0;?;0.0;7000.0;1.0;0.0;1300.0;0.0;?;1.0
model;?;0.0;?;?;?;?;?;?;1.0;?;?;?;?;?
model;?;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;1300.0;0.0;?;1.0
model;4.0;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;1300.0;0.0;?;?
model;?;?;?;?;?;?;?;?;1.0;?;?;?;0.0;?
model;?;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;?;0.0;?;1.0
model;4.0;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;?;0.0;?;?
model;4.0;?;0.0;0.0;0.0;8.0;0.0;7000.0;1.0;0.0;1300.0;0.0;?;1.0
model;5.0;0.0;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;?;0.0;0.0;1.0
model;?;0.0;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;?
model;?;0.0;0.0;0.0;0.0;?;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;1.0
model;?;0.0;0.0;0.0;0.0;?;0.0;6000.0;0.0;0.0;?;0.0;0.0;1.0
model;?;0.0;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;?;0.0;0.0;?
model;5.0;0.0;0.0;0.0;0.0;?;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;1.0
model;?;0.0;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;?;0.0;0.0;1.0
model;?;0.0;0.0;0.0;0.0;11.0;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;1.0
model;5.0;0.0;0.0;0.0;0.0;?;0.0;6000.0;0.0;0.0;1500.0;0.0;0.0;?
price;4.0;?;?;0.0;?;10.0;?;25000.0;?;3.0;4000.0;1.0;1.0;1.0
price;4.0;?;?;0.0;?;?;?;?;8.0;3.0;4000.0;1.0;1.0;1.0
price;4.0;?;?;0.0;?;?;?;25000.0;?;3.0;4000.0;1.0;1.0;1.0
price;4.0;?;38.0;0.0;381.0;?;9.0;25000.0;?;3.0;4000.0;1.0;1.0;1.0
price;4.0;?;38.0;0.0;381.0;?;9.0;25000.0;8.0;3.0;4000.0;1.0;1.0;?
price;3.0;9.0;?;0.89;?;?;0.0;12000.0;?;?;4000.0;?;?;1.0
price;3.0;9.0;172.0;0.89;387.0;?;0.0;12000.0;?;14.0;4000.0;2.0;3.0;1.0
price;3.0;11.0;?;0.0;?;9.0;0.0;?;?;?;4000.0;1.0;?;?
price;3.0;9.0;172.0;0.89;387.0;?;0.0;12000.0;10.0;14.0;4000.0;2.0;3.0;1.0
price;?;11.0;?;0.0;?;?;0.0;21000.0;7.0;?;4000.0;1.0;?;?
price;3.0;11.0;208.0;0.0;?;9.0;0.0;21000.0;7.0;?;4000.0;1.0;?;4.0
price;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;?;?;4000.0;1.0;?;4.0
